Time(s), Pressure(mmHg), Action Number
1043.64,87.01,3
1043.66,96.97,3
1043.68,108.65,3
1043.70,106.78,3
1043.72,100.46,3
1043.74,98.73,3
1043.76,98.18,3
1043.78,95.88,3
1043.80,92.48,3
1043.82,89.18,3
1043.84,86.76,3
1043.86,86.81,3
1043.88,100.46,3
1043.90,110.17,3
1043.92,109.49,3
1043.94,102.78,3
1043.96,99.76,3
1043.98,98.50,3
1044.00,95.81,3
1044.02,92.43,3
1044.04,89.52,3
1044.06,87.35,3
1044.08,86.83,3
1044.10,96.08,3
1044.12,108.34,3
1044.14,107.23,3
1044.16,100.85,3
1044.18,98.97,3
1044.20,97.59,3
1044.22,94.76,3
1044.24,93.06,3
1044.26,89.82,3
1044.28,87.34,3
1044.30,86.69,3
1044.32,99.26,3
1044.34,109.54,3
1044.36,105.99,3
1044.38,99.98,3
1044.40,-1.56,3
1044.46,91.30,3
1044.48,89.69,3
1044.50,87.17,3
1044.52,86.43,3
1044.54,98.34,3
1044.56,108.79,3
1044.58,105.70,3
1044.60,99.91,3
1044.62,98.54,3
1044.64,97.98,3
1044.66,95.69,3
1044.68,92.40,3
1044.70,89.37,3
1044.72,87.06,3
1044.74,88.00,3
1044.76,102.04,3
1044.78,109.30,3
1044.80,107.50,3
1044.82,100.51,3
1044.84,98.22,3
1044.86,97.07,3
1044.88,94.22,3
1044.90,90.73,3
1044.92,87.90,3
1044.94,85.87,3
1044.96,85.88,3
1044.98,97.55,3
1045.00,108.88,3
1045.02,106.43,3
1045.04,100.35,3
1045.06,98.84,3
1045.12,91.61,3
1045.14,90.13,3
1045.16,87.76,3
1045.18,87.28,3
1045.20,99.64,3
1045.22,109.11,3
1045.24,105.13,3
1045.26,99.52,3
1045.28,98.21,3
1045.30,97.52,3
1045.32,94.86,3
1045.34,91.46,3
1045.36,88.46,3
1045.38,86.09,3
1045.40,87.98,3
1045.42,103.15,3
1045.44,110.29,3
1045.46,108.43,3
1045.48,101.70,3
1045.50,99.41,3
1045.52,98.04,3
1045.54,95.35,3
1045.56,92.02,3
1045.58,89.23,3
1045.60,87.16,3
1045.62,87.42,3
1045.64,99.27,3
1045.66,109.23,3
1045.68,105.76,3
1045.70,100.08,3
1045.72,98.71,3
1045.74,97.01,3
1045.76,93.91,3
1045.78,92.16,3
1045.80,89.03,3
1045.82,86.57,3
1045.84,87.73,3
1045.86,102.49,3
1045.88,110.20,3
1045.90,104.95,3
1045.92,100.08,3
1045.94,99.45,3
1045.96,98.12,3
1045.98,95.27,3
1046.00,91.74,3
1046.02,88.89,3
1046.04,86.84,3
1046.06,90.39,3
1046.08,104.79,3
1046.10,108.78,3
1046.12,106.31,3
1046.14,100.30,3
1046.16,98.75,3
1046.18,97.25,3
1046.20,94.32,3
1046.22,90.96,3
1046.24,88.25,3
1046.30,104.76,3
1046.32,108.78,3
1046.34,106.11,3
1046.40,96.00,3
1046.42,94.53,3
1046.44,91.21,3
1046.46,88.24,3
1046.48,85.98,3
1046.50,88.77,3
1046.52,103.46,3
1046.54,108.76,3
1046.56,102.67,3
1046.58,100.02,3
1046.60,98.33,3
1046.62,97.04,3
1046.64,94.28,3
1046.66,90.99,3
1046.68,88.27,3
1046.70,86.21,3
1046.72,92.18,3
1046.74,99.98,3
1046.76,108.89,3
1046.78,104.37,3
1046.80,98.84,3
1046.82,97.52,3
1046.84,95.82,3
1046.86,92.71,3
1046.88,89.24,3
1046.90,87.81,3
1046.92,85.65,3
1046.94,88.24,3
1046.96,103.36,3
1046.98,109.51,3
1047.00,103.58,3
1047.02,99.31,3
1047.04,98.34,3
1047.06,97.54,3
1047.08,94.81,3
1047.10,91.48,3
1047.12,88.74,3
1047.14,86.69,3
1047.16,91.85,3
1047.18,105.91,3
1047.20,108.24,3
1047.22,104.95,3
1047.24,99.35,3
1047.26,98.06,3
1047.28,96.29,3
1047.30,93.14,3
1047.32,89.64,3
1047.34,87.05,3
1047.36,86.03,3
1047.38,87.74,3
1047.40,102.82,3
1047.42,110.08,3
1047.44,104.67,3
1047.46,99.88,3
1047.48,98.67,3
1047.50,96.52,3
1047.52,95.01,3
1047.54,91.69,3
1047.56,88.91,3
1047.58,86.83,3
1047.60,91.21,3
1047.62,105.38,3
1047.64,108.54,3
1047.66,102.00,3
1047.68,99.73,3
1047.70,98.33,3
1047.72,96.72,3
1047.74,93.73,3
1047.76,90.33,3
1047.78,87.58,3
1047.80,85.66,3
1047.82,93.74,3
1047.84,101.83,3
1047.86,109.72,3
1047.88,104.32,3
1047.90,99.23,3
1047.92,98.17,3
1047.94,96.31,3
1047.96,93.03,3
1047.98,89.61,3
1048.00,88.22,3
1048.02,86.12,3
1048.04,89.76,3
1048.06,-1.56,3
1048.12,98.55,3
1048.14,98.13,3
1048.16,96.53,3
1048.18,93.52,3
1048.20,90.24,3
1048.22,87.63,3
1048.24,85.91,3
1048.26,94.92,3
1048.28,102.62,3
1048.30,108.99,3
1048.32,102.93,3
1048.34,98.43,3
1048.36,97.43,3
1048.38,95.26,3
1048.40,92.00,3
1048.42,88.84,3
1048.44,87.59,3
1048.46,85.46,3
1048.48,90.13,3
1048.50,104.89,3
1048.52,108.45,3
1048.54,101.97,3
1048.56,98.64,3
1048.58,97.71,3
1048.60,96.78,3
1048.62,93.88,3
1048.64,90.61,3
1048.66,87.98,3
1048.68,86.17,3
1048.70,94.07,3
1048.72,107.16,3
1048.74,107.02,3
1048.76,103.30,3
1048.78,98.51,3
1048.80,97.41,3
1048.82,95.30,3
1048.84,92.15,3
1048.86,88.88,3
1048.88,86.26,3
1048.90,85.35,3
1048.92,89.56,3
1048.94,105.04,3
1048.96,109.42,3
1048.98,102.90,3
1049.00,99.07,3
1049.02,98.10,3
1049.04,95.91,3
1049.06,92.64,3
1049.08,91.02,3
1049.10,88.36,3
1049.12,86.52,3
1049.14,93.83,3
1049.16,107.14,3
1049.18,107.58,3
1049.20,100.83,3
1049.22,98.46,3
1049.24,98.01,3
1049.26,96.05,3
1049.28,92.83,3
1049.30,89.44,3
1049.32,86.76,3
1049.34,85.69,3
1049.36,97.28,3
1049.38,109.20,3
1049.40,109.71,3
1049.42,103.42,3
1049.44,99.54,3
1049.46,98.38,3
1049.48,96.00,3
1049.50,92.58,3
1049.52,89.53,3
1049.54,87.24,3
1049.56,86.45,3
1049.58,93.28,3
1049.60,106.90,3
1049.62,107.98,3
1049.64,101.32,3
1049.66,98.80,3
1049.68,97.63,3
1049.70,95.04,3
1049.72,93.38,3
1049.74,90.09,3
1049.76,87.47,3
1049.78,86.05,3
1049.80,96.71,3
1049.82,108.57,3
1049.84,106.68,3
1049.86,100.14,3
1049.88,98.78,3
1049.90,97.71,3
1049.92,95.52,3
1049.94,92.26,3
1049.96,89.03,3
1049.98,86.56,3
1050.00,86.48,3
1050.02,91.85,3
1050.04,106.02,3
1050.06,107.94,3
1050.08,101.27,3
1050.10,98.50,3
1050.12,97.49,3
1050.14,95.07,3
1050.16,91.78,3
1050.18,90.20,3
1050.20,87.61,3
1050.22,86.09,3
1050.24,96.01,3
1050.26,108.08,3
1050.28,106.37,3
1050.30,99.68,3
1050.32,97.76,3
1050.34,97.31,3
1050.36,95.18,3
1050.38,91.75,3
1050.40,88.51,3
1050.42,86.20,3
1050.44,86.20,3
1050.46,99.62,3
1050.48,109.27,3
1050.50,108.59,3
1050.52,101.89,3
1050.54,98.94,3
1050.56,97.94,3
1050.58,95.56,3
1050.60,92.25,3
1050.62,89.30,3
1050.64,87.09,3
1050.66,86.56,3
1050.68,95.78,3
1050.70,107.95,3
1050.72,106.63,3
1050.74,100.08,3
1050.76,98.17,3
1050.78,96.77,3
1050.80,93.85,3
1050.82,92.05,3
1050.84,88.84,3
1050.86,86.44,3
1050.88,86.02,3
1050.90,99.35,3
1050.92,109.81,3
1050.94,106.34,3
1050.96,100.43,3
1050.98,99.42,3
1051.00,98.20,3
1051.02,95.78,3
1051.04,92.50,3
1051.06,89.53,3
1051.08,87.31,3
1051.10,88.99,3
1051.12,102.99,3
1051.14,107.88,3
1051.16,106.98,3
1051.18,100.51,3
1051.20,98.55,3
1051.22,97.21,3
1051.24,94.41,3
1051.26,91.01,3
1051.28,88.09,3
1051.30,86.91,3
1051.32,86.18,3
1051.34,99.02,3
1051.36,109.57,3
1051.38,106.02,3
1051.40,100.05,3
1051.42,98.69,3
1051.44,97.04,3
1051.46,95.60,3
1051.48,92.10,3
1051.50,88.96,3
1051.52,86.79,3
1051.54,88.13,3
1051.56,102.17,3
1051.58,109.16,3
1051.60,103.84,3
1051.62,100.87,3
1051.64,98.73,3
1051.66,97.52,3
1051.68,94.85,3
1051.70,91.50,3
1051.72,88.64,3
1051.74,86.45,3
1051.76,90.55,3
1051.78,98.19,3
1051.80,108.91,3
1051.82,105.71,3
1051.84,99.65,3
1051.86,98.14,3
1051.88,95.89,3
1051.94,87.62,3
1051.96,86.49,3
1051.98,86.76,3
1052.00,100.31,3
1052.02,109.00,3
1052.04,104.63,3
1052.06,99.49,3
1052.08,98.36,3
1052.10,96.63,3
1052.12,95.24,3
1052.14,91.96,3
1052.16,89.06,3
1052.18,86.84,3
1052.20,89.54,3
1052.22,103.97,3
1052.24,108.86,3
1052.26,102.53,3
1052.28,99.84,3
1052.30,98.07,3
1052.32,96.49,3
1052.34,93.65,3
1052.36,90.21,3
1052.38,87.33,3
1052.40,85.39,3
1052.42,92.37,3
1052.44,100.57,3
1052.46,109.76,3
1052.48,105.46,3
1052.50,99.98,3
1052.52,98.77,3
1052.54,97.06,3
1052.56,94.02,3
1052.58,90.77,3
1052.60,89.41,3
1052.62,87.24,3
1052.64,89.71,3
1052.66,103.92,3
1052.68,109.07,3
1052.70,102.94,3
1052.72,99.02,3
1052.74,98.52,3
1052.76,97.03,3
1052.78,94.11,3
1052.80,90.61,3
1052.82,87.67,3
1052.84,85.75,3
1052.86,92.10,3
1052.88,106.90,3
1052.90,109.94,3
1052.92,106.06,3
1052.94,100.49,3
1052.96,99.06,3
1052.98,97.16,3
1053.00,93.97,3
1053.02,90.72,3
1053.04,88.22,3
1053.06,87.21,3
1053.08,89.32,3
1053.10,103.47,3
1053.17,99.19,3
1053.19,98.73,3
1053.21,97.18,3
1053.23,94.22,3
1053.25,90.86,3
1053.27,88.09,3
1053.29,86.09,3
1053.31,93.19,3
1053.33,107.23,3
1053.35,109.65,3
1053.37,104.87,3
1053.39,99.53,3
1053.41,98.31,3
1053.43,96.49,3
1053.45,93.35,3
1053.47,89.94,3
1053.49,87.31,3
1053.51,86.25,3
1053.53,89.30,3
1053.55,103.82,3
1053.57,108.80,3
1053.59,102.76,3
1053.61,98.97,3
1053.63,98.00,3
1053.65,95.88,3
1053.67,94.34,3
1053.69,91.01,3
1053.71,88.27,3
1053.73,86.26,3
1053.75,92.60,3
1053.77,106.58,3
1053.79,107.96,3
1053.81,100.93,3
1053.83,98.92,3
1053.85,97.79,3
1053.87,95.97,3
1053.89,92.71,3
1053.91,89.36,3
1053.93,86.92,3
1053.95,85.56,3
1053.97,95.87,3
1053.99,103.48,3
1054.01,109.14,3
1054.03,103.27,3
1054.05,99.22,3
1054.07,98.26,3
1054.09,96.23,3
1054.11,93.01,3
1054.13,89.91,3
1054.15,88.65,3
1054.17,86.64,3
1054.19,92.29,3
1054.21,106.19,3
1054.23,108.01,3
1054.25,101.18,3
1054.27,98.34,3
1054.29,97.21,3
1054.31,96.06,3
1054.33,92.80,3
1054.35,89.54,3
1054.37,86.91,3
1054.39,85.31,3
1054.41,95.58,3
1054.43,108.68,3
1054.45,107.80,3
1054.47,104.07,3
1054.49,99.62,3
1054.51,98.44,3
1054.53,96.40,3
1054.55,93.22,3
1054.57,90.08,3
1054.59,87.71,3
1054.61,87.35,3
1054.63,92.15,3
1054.65,106.04,3
1054.67,108.21,3
1054.69,101.54,3
1054.71,98.66,3
1054.73,97.59,3
1054.75,95.05,3
1054.77,91.64,3
1054.79,90.00,3
1054.81,87.29,3
1054.83,85.54,3
1054.85,95.23,3
1054.87,108.38,3
1054.89,107.63,3
1054.91,100.93,3
1054.93,98.91,3
1054.95,98.43,3
1054.97,96.26,3
1054.99,92.88,3
1055.01,89.60,3
1055.03,87.28,3
1055.05,86.75,3
1055.07,98.82,3
1055.09,108.75,3
1055.11,108.39,3
1055.13,101.89,3
1055.15,98.82,3
1055.17,97.80,3
1055.19,95.41,3
1055.21,92.11,3
1055.23,89.07,3
1055.25,86.73,3
1055.27,86.00,3
1055.29,94.43,3
1055.31,107.53,3
1055.33,107.12,3
1055.35,100.38,3
1055.37,98.10,3
1055.39,96.78,3
1055.41,94.10,3
1055.43,92.44,3
1055.45,89.23,3
1055.47,86.71,3
1055.49,85.74,3
1055.51,97.31,3
1055.53,108.20,3
1055.55,105.52,3
1055.57,101.96,3
1055.59,98.56,3
1055.61,97.64,3
1055.63,95.46,3
1055.65,92.25,3
1055.67,89.21,3
1055.69,86.90,3
1055.71,87.74,3
1055.73,101.51,3
1055.75,106.99,3
1055.77,107.00,3
1055.79,100.15,3
1055.81,97.78,3
1055.83,96.50,3
1055.85,93.92,3
1055.87,90.44,3
1055.89,87.44,3
1055.91,86.30,3
1055.93,85.48,3
1055.95,97.50,3
1055.97,108.85,3
1055.99,106.26,3
1056.01,100.06,3
1056.03,98.54,3
1056.05,97.14,3
1056.07,95.84,3
1056.09,92.60,3
1056.11,89.56,3
1056.13,87.28,3
1056.15,87.95,3
1056.17,101.43,3
1056.19,108.85,3
1056.21,103.67,3
1056.23,100.54,3
1056.25,98.21,3
1056.27,96.99,3
1056.29,94.27,3
1056.31,90.75,3
1056.33,87.75,3
1056.35,85.66,3
1056.37,85.59,3
1056.39,97.25,3
1056.41,109.09,3
1056.43,107.00,3
1056.45,100.65,3
1056.47,98.86,3
1056.49,97.27,3
1056.51,94.33,3
1056.53,92.65,3
1056.55,89.60,3
1056.57,87.32,3
1056.59,87.82,3
1056.61,101.08,3
1056.63,108.86,3
1056.65,103.98,3
1056.67,99.10,3
1056.69,98.42,3
1056.71,97.25,3
1056.73,94.67,3
1056.75,91.28,3
1056.77,88.31,3
1056.79,86.04,3
1056.81,89.10,3
1056.83,104.08,3
1056.85,108.55,3
1056.87,106.50,3
1056.89,99.90,3
1056.91,98.15,3
1056.93,96.83,3
1056.95,93.95,3
1056.97,90.44,3
1056.99,87.60,3
1057.01,86.48,3
1057.03,86.77,3
1057.05,99.99,3
1057.07,108.55,3
1057.09,104.13,3
1057.11,98.97,3
1057.13,97.86,3
1057.15,96.18,3
1057.17,94.78,3
1057.19,91.48,3
1057.21,88.53,3
1057.23,86.32,3
1057.25,88.94,3
1057.27,103.50,3
1057.29,108.53,3
1057.31,105.90,3
1057.33,99.27,3
1057.35,97.59,3
1057.37,96.18,3
1057.39,93.24,3
1057.41,89.86,3
1057.43,87.20,3
1057.45,85.24,3
1057.47,91.41,3
1057.49,99.31,3
1057.51,108.61,3
1057.53,104.63,3
1057.55,99.22,3
1057.57,98.05,3
1057.59,96.46,3
1057.61,93.51,3
1057.63,90.26,3
1057.65,88.90,3
1057.67,86.70,3
1057.69,88.84,3
1057.71,103.05,3
1057.73,108.50,3
1057.75,102.34,3
1057.77,98.20,3
1057.79,97.18,3
1057.81,96.25,3
1057.83,93.34,3
1057.85,90.02,3
1057.87,87.15,3
1057.89,85.04,3
1057.91,91.31,3
1057.93,106.32,3
1057.95,108.79,3
1057.97,105.52,3
1057.99,99.76,3
1058.01,98.38,3
1058.03,96.77,3
1058.05,93.80,3
1058.07,90.54,3
1058.09,87.99,3
1058.11,86.49,3
1058.13,89.09,3
1058.15,103.19,3
1058.17,108.74,3
1058.19,102.76,3
1058.21,98.67,3
1058.23,97.68,3
1058.25,95.53,3
1058.27,92.24,3
1058.29,90.52,3
1058.31,87.59,3
1058.33,85.46,3
1058.35,91.52,3
1058.37,106.34,3
1058.39,108.80,3
1058.41,102.07,3
1058.43,99.04,3
1058.45,98.57,3
1058.47,96.77,3
1058.49,93.59,3
1058.51,90.24,3
1058.53,87.72,3
1058.55,86.25,3
1058.57,95.50,3
1058.59,107.72,3
1058.61,108.85,3
1058.63,103.11,3
1058.65,98.96,3
1058.67,97.97,3
1058.69,95.90,3
1058.71,92.70,3
1058.73,89.51,3
1058.75,87.03,3
1058.77,86.03,3
1058.79,91.26,3
1058.81,105.68,3
1058.83,108.22,3
1058.85,101.45,3
1058.87,98.24,3
1058.89,97.14,3
1058.91,94.73,3
1058.93,93.12,3
1058.95,89.81,3
1058.97,87.14,3
1058.99,85.38,3
1059.01,94.07,3
1059.03,107.04,3
1059.05,106.76,3
1059.07,100.23,3
1059.09,98.72,3
1059.11,97.76,3
1059.13,95.88,3
1059.15,92.80,3
1059.17,89.64,3
1059.19,87.21,3
1059.21,86.39,3
1059.23,98.26,3
1059.25,104.99,3
1059.27,108.00,3
1059.29,101.18,3
1059.31,97.83,3
1059.33,96.81,3
1059.35,94.51,3
1059.37,91.05,3
1059.39,87.92,3
1059.41,86.72,3
1059.43,85.12,3
1059.45,93.86,3
1059.47,107.40,3
1059.49,107.47,3
1059.51,100.77,3
1059.53,98.56,3
1059.55,97.45,3
1059.57,96.30,3
1059.59,93.22,3
1059.61,90.04,3
1059.63,87.63,3
1059.65,86.69,3
1059.67,97.93,3
1059.69,108.29,3
1059.71,108.13,3
1059.73,101.54,3
1059.75,98.18,3
1059.77,97.16,3
1059.79,94.77,3
1059.81,91.31,3
1059.83,88.18,3
1059.85,85.93,3
1059.87,85.14,3
1059.89,93.35,3
1059.91,107.47,3
1059.93,108.28,3
1059.95,101.46,3
1059.97,98.90,3
1059.99,97.60,3
1060.01,94.97,3
1060.03,93.33,3
1060.05,90.15,3
1060.07,87.71,3
1060.09,86.73,3
1060.11,97.78,3
1060.13,108.29,3
1060.15,105.43,3
1060.17,99.53,3
1060.19,98.49,3
1060.21,97.49,3
1060.23,95.21,3
1060.25,91.87,3
1060.27,88.72,3
1060.29,86.31,3
1060.31,86.97,3
1060.33,101.32,3
1060.35,107.26,3
1060.37,107.80,3
1060.39,100.81,3
1060.41,98.37,3
1060.43,97.29,3
1060.45,94.58,3
1060.47,91.07,3
1060.49,88.08,3
1060.51,86.93,3
1060.53,85.94,3
1060.55,96.95,3
1060.57,107.99,3
1060.59,105.53,3
1060.61,99.50,3
1060.63,97.99,3
1060.65,96.59,3
1060.67,95.32,3
1060.69,92.09,3
1060.71,88.99,3
1060.73,86.65,3
1060.75,87.02,3
1060.77,100.59,3
1060.79,92.93,3
1060.85,97.28,3
1060.87,96.62,3
1060.89,94.08,3
1060.91,90.75,3
1060.93,87.81,3
1060.95,85.59,3
1060.97,87.62,3
1060.99,102.16,3
1061.01,108.42,3
1061.03,106.37,3
1061.05,99.90,3
1061.07,97.98,3
1061.09,96.84,3
1061.11,94.23,3
1061.13,90.92,3
1061.15,88.17,3
1061.17,86.10,3
1061.19,86.55,3
1061.21,98.89,3
1061.23,108.29,3
1061.25,104.22,3
1061.27,98.56,3
1061.29,97.28,3
1061.31,95.49,3
1061.33,92.51,3
1061.35,90.83,3
1061.37,87.69,3
1061.39,85.37,3
1061.41,87.74,3
1061.43,102.94,3
1061.45,109.31,3
1061.47,103.48,3
1061.49,98.99,3
1061.51,98.43,3
1061.53,97.23,3
1061.55,94.58,3
1061.57,91.28,3
1061.59,88.51,3
1061.61,86.52,3
1061.63,92.02,3
1061.65,105.83,3
1061.67,108.61,3
1061.69,104.44,3
1061.71,99.05,3
1061.73,97.87,3
1061.75,96.11,3
1061.77,93.00,3
1061.79,89.61,3
1061.81,88.12,3
1061.83,85.82,3
1061.85,88.16,3
1061.87,103.22,3
1061.89,109.56,3
1061.91,103.82,3
1061.93,99.45,3
1061.95,98.33,3
1061.97,97.44,3
1061.99,94.54,3
1062.01,91.14,3
1062.03,88.42,3
1062.05,86.46,3
1062.07,91.70,3
1062.09,105.75,3
1062.11,108.23,3
1062.13,105.08,3
1062.15,99.62,3
1062.17,98.35,3
1062.19,96.66,3
1062.21,93.64,3
1062.23,90.34,3
1062.25,87.66,3
1062.27,85.94,3
1062.29,88.30,3
1062.31,102.79,3
1062.33,109.19,3
1062.35,103.47,3
1062.37,98.88,3
1062.39,97.80,3
1062.41,95.79,3
1062.43,92.60,3
1062.45,90.88,3
1062.47,87.95,3
1062.49,85.80,3
1062.51,90.75,3
1062.53,105.12,3
1062.55,108.15,3
1062.57,101.67,3
1062.59,98.59,3
1062.61,98.19,3
1062.63,96.66,3
1062.65,93.77,3
1062.67,90.51,3
1062.69,87.89,3
1062.71,86.14,3
1062.73,94.79,3
1062.75,107.51,3
1062.77,108.84,3
1062.79,103.05,3
1062.81,98.44,3
1062.83,97.41,3
1062.85,95.44,3
1062.87,92.08,3
1062.89,88.81,3
1062.91,86.44,3
1062.93,85.57,3
1062.95,90.92,3
1062.97,105.68,3
1062.99,108.66,3
1063.01,102.11,3
1063.03,99.00,3
1063.05,98.02,3
1063.07,95.72,3
1063.09,94.13,3
1063.11,90.87,3
1063.13,88.29,3
1063.15,86.66,3
1063.17,95.46,3
1063.19,107.82,3
1063.21,106.84,3
1063.23,100.30,3
1063.25,98.88,3
1063.27,97.85,3
1063.29,95.67,3
1063.31,92.27,3
1063.33,89.05,3
1063.35,86.67,3
1063.38,86.13,3
1063.40,99.23,3
1063.42,106.27,3
1063.44,109.58,3
1063.46,102.96,3
1063.48,99.64,3
1063.50,98.41,3
1063.52,95.99,3
1063.54,92.71,3
1063.56,89.74,3
1063.58,88.55,3
1063.60,86.96,3
1063.62,95.94,3
1063.64,108.06,3
1063.66,106.97,3
1063.68,100.62,3
1063.70,98.73,3
1063.72,97.35,3
1063.74,96.09,3
1063.76,92.82,3
1063.78,89.58,3
1063.80,87.07,3
1063.82,86.48,3
1063.84,99.54,3
1063.86,109.64,3
1063.88,105.82,3
1063.90,102.23,3
1063.92,99.16,3
1063.94,98.14,3
1063.96,95.57,3
1063.98,92.10,3
1064.00,89.00,3
1064.02,86.82,3
1064.04,88.72,3
1064.06,95.37,3
1064.08,107.76,3
1064.10,106.93,3
1064.12,100.60,3
1064.14,98.70,3
1064.16,97.42,3
1064.18,94.69,3
1064.20,91.35,3
1064.22,89.85,3
1064.24,87.43,3
1064.26,86.80,3
1064.28,99.21,3
1064.30,108.88,3
1064.32,104.89,3
1064.34,99.23,3
1064.36,97.94,3
1064.38,97.25,3
1064.40,94.71,3
1064.42,91.37,3
1064.44,88.44,3
1064.46,86.16,3
1064.48,87.88,3
1064.50,102.23,3
1064.52,108.84,3
1064.54,106.94,3
1064.56,100.51,3
1064.58,98.52,3
1064.60,97.33,3
1064.62,94.71,3
1064.64,91.41,3
1064.66,88.64,3
1064.68,86.55,3
1064.70,86.87,3
1064.72,98.90,3
1064.74,108.57,3
1064.76,104.73,3
1064.78,99.02,3
1064.80,97.68,3
1064.82,95.88,3
1064.84,92.91,3
1064.86,91.22,3
1064.88,88.05,3
1064.90,85.73,3
1064.92,87.80,3
1064.94,102.85,3
1064.96,109.51,3
1064.98,103.85,3
1065.00,100.84,3
1065.02,98.74,3
1065.04,97.53,3
1065.06,94.88,3
1065.08,91.58,3
1065.10,88.82,3
1065.12,86.78,3
1065.14,91.89,3
1065.16,105.72,3
1065.18,108.64,3
1065.20,104.68,3
1065.22,99.24,3
1065.24,97.99,3
1065.26,96.25,3
1065.28,93.17,3
1065.30,89.78,3
1065.32,87.02,3
1065.34,85.99,3
1065.36,88.34,3
1065.38,103.29,3
1065.40,109.54,3
1065.42,103.83,3
1065.44,99.52,3
1065.46,98.38,3
1065.48,96.18,3
1065.50,94.58,3
1065.52,91.24,3
1065.54,88.54,3
1065.56,86.56,3
1065.58,91.97,3
1065.60,105.80,3
1065.62,108.02,3
1065.64,101.46,3
1065.66,99.47,3
1065.68,98.22,3
1065.70,96.53,3
1065.72,93.52,3
1065.74,90.23,3
1065.76,87.58,3
1065.78,85.91,3
1065.80,95.39,3
1065.82,102.95,3
1065.84,108.99,3
1065.86,103.06,3
1065.88,98.62,3
1065.90,97.59,3
1065.92,95.57,3
1065.94,92.38,3
1065.96,90.66,3
1065.98,87.76,3
1066.00,85.65,3
1066.02,91.21,3
1066.04,105.33,3
1066.06,107.68,3
1066.08,101.11,3
1066.10,98.26,3
1066.12,97.88,3
1066.14,96.31,3
1066.16,93.40,3
1066.18,90.16,3
1066.20,87.57,3
1066.22,85.99,3
1066.24,95.48,3
1066.26,107.57,3
1066.28,108.46,3
1066.30,102.29,3
1066.32,97.99,3
1066.34,97.06,3
1066.36,95.01,3
1066.38,91.63,3
1066.40,88.42,3
1066.42,86.11,3
1066.44,85.28,3
1066.46,91.33,3
1066.48,105.87,3
1066.50,108.15,3
1066.52,101.53,3
1066.54,98.65,3
1066.56,97.67,3
1066.58,95.34,3
1066.60,93.74,3
1066.62,90.51,3
1066.64,87.97,3
1066.66,86.49,3
1066.68,96.02,3
1066.70,107.82,3
1066.72,106.17,3
1066.74,99.76,3
1066.76,98.47,3
1066.78,97.46,3
1066.80,95.23,3
1066.82,91.82,3
1066.84,88.68,3
1066.86,86.28,3
1066.88,86.33,3
1066.90,100.21,3
1066.92,106.80,3
1066.94,108.98,3
1066.96,102.20,3
1066.98,99.23,3
1067.00,97.98,3
1067.02,95.52,3
1067.04,92.26,3
1067.06,89.34,3
1067.08,88.17,3
1067.10,86.83,3
1067.16,105.00,3
1067.18,101.60,3
1067.20,98.70,3
1067.22,97.61,3
1067.24,95.15,3
1067.26,91.78,3
1067.28,88.71,3
1067.30,86.32,3
1067.32,88.24,3
1067.34,95.31,3
1067.36,108.37,3
1067.38,107.44,3
1067.40,100.73,3
1067.42,98.78,3
1067.44,97.47,3
1067.46,94.50,3
1067.52,86.44,3
1067.54,86.45,3
1067.56,97.57,3
1067.58,108.40,3
1067.60,105.81,3
1067.62,99.92,3
1067.64,98.43,3
1067.66,96.95,3
1067.68,94.07,3
1067.70,92.40,3
1067.72,89.32,3
1067.74,86.97,3
1067.76,87.64,3
1067.78,101.45,3
1067.80,108.94,3
1067.82,103.57,3
1067.84,98.72,3
1067.86,98.09,3
1067.88,96.80,3
1067.90,94.09,3
1067.92,90.77,3
1067.94,87.92,3
1067.96,85.73,3
1067.98,89.74,3
1068.00,104.32,3
1068.02,108.22,3
1068.04,105.61,3
1068.06,99.71,3
1068.08,98.26,3
1068.10,96.82,3
1068.12,94.01,3
1068.14,90.77,3
1068.16,89.33,3
1068.18,87.03,3
1068.20,87.98,3
1068.26,102.52,3
1068.28,98.30,3
1068.30,97.23,3
1068.32,96.30,3
1068.34,93.54,3
1068.36,90.18,3
1068.38,87.23,3
1068.40,85.21,3
1068.42,91.84,3
1068.44,106.48,3
1068.46,108.47,3
1068.48,105.13,3
1068.50,99.61,3
1068.52,98.39,3
1068.54,96.73,3
1068.56,93.75,3
1068.58,90.54,3
1068.60,87.99,3
1068.62,86.97,3
1068.64,89.57,3
1068.66,103.71,3
1068.68,108.57,3
1068.70,102.39,3
1068.72,98.60,3
1068.74,97.58,3
1068.76,95.36,3
1068.78,93.76,3
1068.80,90.33,3
1068.82,87.39,3
1068.84,85.47,3
1068.86,92.54,3
1068.88,106.94,3
1068.90,108.54,3
1068.92,101.83,3
1068.94,99.90,3
1068.96,98.60,3
1068.98,96.70,3
1069.00,93.46,3
1069.02,90.26,3
1069.04,87.80,3
1069.06,86.59,3
1069.08,97.01,3
1069.10,104.10,3
1069.12,108.67,3
1069.14,102.52,3
1069.16,98.90,3
1069.18,97.90,3
1069.20,95.67,3
1069.22,92.41,3
1069.24,89.27,3
1069.26,87.98,3
1069.28,85.96,3
1069.30,93.02,3
1069.32,106.81,3
1069.34,107.88,3
1069.36,100.98,3
1069.38,98.30,3
1069.40,97.18,3
1069.42,96.07,3
1069.44,93.00,3
1069.46,89.62,3
1069.48,86.98,3
